0,500.0
1,500.0
2,500.0
3,500.0
4,500.0
5,500.0
6,700.0
7,700.0
8,700.0
9,700.0
10,700.0
11,700.0
12,900.0
13,900.0
14,900.0
15,900.0
16,900.0
17,900.0
18,1100.0
19,1100.0
20,1100.0
21,1100.0
22,1100.0
23,1100.0
24,1300.0
25,1300.0
26,1300.0
27,1300.0
28,1300.0
29,1300.0
30,1500.0
31,1500.0
32,1500.0
33,1500.0
34,1500.0
35,1500.0
36,1700.0
37,1700.0
38,1700.0
39,1700.0
40,1700.0
41,1700.0
42,1900.0
43,1900.0
44,1900.0
45,1900.0
46,1900.0
47,1900.0
48,2100.0
49,2100.0
50,2100.0
51,2100.0
52,2100.0
53,2100.0
54,2300.0
55,2300.0
56,2300.0
57,2300.0
58,2300.0
59,2300.0
60,2500.0
61,2500.0
62,2500.0
63,2500.0
64,2500.0
65,2500.0
66,2700.0
67,2700.0
68,2700.0
69,2700.0
70,2700.0
71,2700.0
72,2900.0
73,2900.0
74,2900.0
75,2900.0
76,2900.0
77,2900.0
78,3100.0
79,3100.0
80,3100.0
81,3100.0
82,3100.0
83,3100.0
84,3300.0
85,3300.0
86,3300.0
87,3300.0
88,3300.0
89,3300.0
90,3500.0
91,3500.0
92,3500.0
93,3500.0
94,3500.0
95,3500.0
96,3700.0
97,3700.0
98,3700.0
99,3700.0
100,3700.0
101,3700.0
102,3900.0
103,3900.0
104,3900.0
105,3900.0
106,3900.0
107,3900.0
108,4100.0
109,4100.0
110,4100.0
111,4100.0
112,4100.0
113,4100.0
114,4300.0
115,4300.0
116,4300.0
117,4300.0
118,4300.0
119,4300.0
120,4500.0
121,4500.0
122,4500.0
123,4500.0
124,4500.0
125,4500.0
126,4700.0
127,4700.0
128,4700.0
129,4700.0
130,4700.0
131,4700.0
132,4900.0
133,4900.0
134,4900.0
135,4900.0
136,4900.0
137,4900.0
138,5100.0
139,5100.0
140,5100.0
141,5100.0
142,5100.0
143,5100.0
144,5300.0
145,5300.0
146,5300.0
147,5300.0
148,5300.0
149,5300.0
150,5500.0
151,5500.0
152,5500.0
153,5500.0
154,5500.0
155,5500.0
156,5700.0
157,5700.0
158,5700.0
159,5700.0
160,5700.0
161,5700.0
